caso_id,perfil,mensaje_original,mensaje_normalizado,senales_sintacticas,extraccion_sintactica,error
caso_446,perfil_15_seguridad_alimentaria,En este turno no estoy reportando un riesgo alimentario; pregunto: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la plancha? Solo quiero entender qué significa esa preparación; aún no la estoy eligiendo para un pedido.,en este turno no estoy reportando un riesgo alimentario; pregunto: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la plancha? solo quiero entender qué significa esa preparación; aún no la estoy eligiendo para un pedido.,"[{""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué significa"", ""start_token"": 20, ""end_token"": 22}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir un"", ""start_token"": 22, ""end_token"": 24}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué significa"", ""start_token"": 32, ""end_token"": 34}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 39, ""end_token"": 40}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 44, ""end_token"": 45}]","{""quantities"": [1, 1, 1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_447,perfil_15_seguridad_alimentaria,La seguridad alimentaria queda aparte; ahora necesito esto: ¿hoy tienen disponible sancocho de bagre o ya se terminó para el servicio de almuerzo? Solo quiero saber si lo tienen hoy; todavía no lo agreguen al pedido.,la seguridad alimentaria queda aparte; ahora necesito esto: ¿hoy tienen disponible sancocho de bagre o ya se terminó para el servicio de almuerzo? solo quiero saber si lo tienen hoy; todavía no lo agreguen al pedido.,"[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""AVAILABILITY_TEMPORAL"", ""text"": ""ahora necesito esto: ¿hoy tienen"", ""start_token"": 6, ""end_token"": 13}, {""rule_id"": ""AVAILABILITY_TEMPORAL"", ""text"": ""ahora necesito esto: ¿hoy tienen disponible sancocho de bagre o ya se terminó para el servicio de almuerzo? solo quiero saber si lo tienen"", ""start_token"": 6, ""end_token"": 33}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""AVAILABILITY_TEMPORAL"", ""text"": ""hoy tienen"", ""start_token"": 11, ""end_token"": 13}, {""rule_id"": ""AVAILABILITY_TEMPORAL"", ""text"": ""hoy tienen disponible sancocho de bagre o ya se terminó para el servicio de almuerzo? solo quiero saber si lo tienen"", ""start_token"": 11, ""end_token"": 33}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""tienen"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""PARKING_QUERY"", ""text"": ""tienen"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tienen"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""disponible"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""disponible"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 31, ""end_token"": 32}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""tienen"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""PARKING_QUERY"", ""text"": ""tienen"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tienen"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 37, ""end_token"": 38}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 40, ""end_token"": 41}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_448,perfil_15_seguridad_alimentaria,"Tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: quisiera revisar cuáles pescados de la carta preparan frito. Busco cuáles platos se preparan así; no estoy cambiando un pedido existente.","tengo un asunto de alergia para revisar después, pero no corresponde a esta solicitud: quisiera revisar cuáles pescados de la menú preparan frito. busco cuáles platos se preparan así; no estoy cambiando un pedido existente.","[{""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""ALLERGY_QUERY"", ""text"": ""alergia"", ""start_token"": 4, ""end_token"": 5}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""cuáles"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuáles"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""preparan"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""preparan"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""cuáles"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuáles"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se preparan"", ""start_token"": 29, ""end_token"": 31}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""preparan"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""preparan"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 37, ""end_token"": 38}]","{""quantities"": [1, 1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_449,perfil_15_seguridad_alimentaria,En este turno no estoy reportando un riesgo alimentario; pregunto: quisiera confirmar si en este momento ofrecen langostinos al ajillo dentro de la carta. Solo pregunto si ese producto aparece en la oferta; no lo estoy pidiendo.,en este turno no estoy reportando un riesgo alimentario; pregunto: quisiera confirmar si en este momento ofrecen langostinos al ajillo dentro de la menú. solo pregunto si ese producto aparece en la oferta; no lo estoy pidiendo.,"[{""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""ofrecen"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 24, ""end_token"": 25}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 34, ""end_token"": 35}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 38, ""end_token"": 39}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_450,perfil_15_seguridad_alimentaria,"La seguridad alimentaria queda aparte; ahora necesito esto: ¿cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega? Por ahora solo quiero conocer las condiciones del domicilio; no estoy solicitando el envío.","la seguridad alimentaria queda aparte; ahora necesito esto: ¿cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega? por ahora solo quiero conocer las condiciones del domicilio; no estoy solicitando el envío.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 0, ""end_token"": 1}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""queda"", ""start_token"": 3, ""end_token"": 4}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""DELIVERY_QUERY"", ""text"": ""cuánto"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""PRICE_PRODUCT_TRAILING"", ""text"": ""cuánto"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""cuánto"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""manejan"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""manejan"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 24, ""end_token"": 25}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 30, ""end_token"": 31}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_451,perfil_16_variacion_lexica_regional,"Ajá, mi llave: tengo un presupuesto máximo de treinta y cinco mil pesos y quisiera saber qué plato de mar me alcanza. Quiero ver qué me alcanza con ese monto; todavía no armen el pedido.","ajá, mi llave: tengo un presupuesto máximo de treinta y cinco mil pesos y quisiera saber qué plato de mar me alcanza. quiero ver qué me alcanza con ese monto; todavía no armen el pedido.","[{""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tengo"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""ORDER_MULTI_PRODUCT"", ""text"": ""treinta y"", ""start_token"": 10, ""end_token"": 12}, {""rule_id"": ""ORDER_MULTI_PRODUCT"", ""text"": ""treinta y cinco"", ""start_token"": 10, ""end_token"": 13}, {""rule_id"": ""ORDER_QUANTIFIED_PRODUCT"", ""text"": ""cinco"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 38, ""end_token"": 39}]","{""quantities"": [1], ""monetary_values"": [5000], ""has_negation"": true, ""referenced_entities"": []}",
caso_452,perfil_16_variacion_lexica_regional,"Sumercé, necesito su ayuda con esto: antes de decidir, quisiera saber cuál es el precio actual de filete a la marinera. Solo quiero saber cuánto vale ese producto; todavía no lo agreguen al pedido.","sumercé, necesito su ayuda con esto: antes de decidir, quisiera saber cuál es el precio actual de filete a la marinera. solo quiero saber cuánto vale ese producto; todavía no lo agreguen al pedido.","[{""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuál"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PRICE_GENERAL"", ""text"": ""precio"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""PRICE_PRODUCT_TRAILING"", ""text"": ""precio"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""DELIVERY_QUERY"", ""text"": ""cuánto"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PRICE_PRODUCT_TRAILING"", ""text"": ""cuánto"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""cuánto"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""cuánto vale"", ""start_token"": 28, ""end_token"": 30}, {""rule_id"": ""DELIVERY_QUERY"", ""text"": ""vale"", ""start_token"": 29, ""end_token"": 30}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 38, ""end_token"": 39}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_453,perfil_16_variacion_lexica_regional,"Vea pues, socio: necesito consultar precios, pero aún no he decidido qué plato quiero revisar. Quiero consultar un precio, pero aún no he escogido el plato.","vea pues, socio: necesito consultar precios, pero aún no he decidido qué plato quiero revisar. quiero consultar un precio, pero aún no he escogido el plato.","[{""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""PRICE_GENERAL"", ""text"": ""precios"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""PRICE_GENERAL"", ""text"": ""precio"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""PRICE_PRODUCT_TRAILING"", ""text"": ""precio"", ""start_token"": 22, ""end_token"": 23}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_454,perfil_16_variacion_lexica_regional,"Ajá, mi llave: antes de hacer el pedido, quisiera confirmar si reciben pagos por código QR. Solo quiero saber si aceptan ese medio; todavía no estoy pagando un pedido.","ajá, mi llave: antes de hacer el pedido, quisiera confirmar si reciben pagos por código qr. solo quiero saber si aceptan ese medio; todavía no estoy pagando un pedido.","[{""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""hacer"", ""start_token"": 7, ""end_token"": 8}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 9, ""end_token"": 10}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 11, ""end_token"": 12}, {""rule_id"": ""PAYMENT_QUERY"", ""text"": ""reciben"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 21, ""end_token"": 22}, {""rule_id"": ""PAYMENT_QUERY"", ""text"": ""aceptan"", ""start_token"": 24, ""end_token"": 25}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 33, ""end_token"": 34}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_455,perfil_16_variacion_lexica_regional,"Sumercé, necesito su ayuda con esto: ¿puedo pagar una parte por efectivo y completar el resto con tarjeta? Necesito que el restaurante confirme si permite dividir el pago; aún no estoy efectuándolo.","sumercé, necesito su ayuda con esto: ¿puedo pagar una parte por efectivo y completar el resto con tarjeta? necesito que el restaurante confirme si permite dividir el pago; aún no estoy efectuándolo.","[{""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 2, ""end_token"": 3}, {""rule_id"": ""PAYMENT_QUERY"", ""text"": ""pagar"", ""start_token"": 10, ""end_token"": 11}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""una"", ""start_token"": 11, ""end_token"": 12}, {""rule_id"": ""PAYMENT_MIXED"", ""text"": ""parte por efectivo y"", ""start_token"": 12, ""end_token"": 16}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""que"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""que"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que el"", ""start_token"": 23, ""end_token"": 25}, {""rule_id"": ""PAYMENT_QUERY"", ""text"": ""pago"", ""start_token"": 31, ""end_token"": 32}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
